size,anchor,variant,implementation_mode,lambda_mem,seed,EbNo_dB,BER,FER,syndrome_violation_rate,avg_syndrome_weight,BP_BER,BP_FER,n_trials,n_bits_total
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20300936,2.0,0.3395416666666667,1.0,1.0,49.148,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20300936,2.5,0.3248888888888889,1.0,1.0,49.072,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20300936,3.0,0.32381944444444444,1.0,1.0,48.956,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20308958,2.0,0.3401527777777778,1.0,1.0,49.156,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20308958,2.5,0.3286527777777778,1.0,1.0,49.124,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20308958,3.0,0.32861111111111113,1.0,1.0,49.136,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20316980,2.0,0.33468055555555554,1.0,1.0,48.964,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20316980,2.5,0.3323333333333333,1.0,1.0,48.936,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,20316980,3.0,0.3272638888888889,1.0,1.0,48.956,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20260826,2.0,0.34419444444444447,1.0,1.0,50.488,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20260826,2.5,0.3346527777777778,1.0,1.0,50.652,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20260826,3.0,0.3350416666666667,1.0,1.0,50.564,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20268848,2.0,0.338875,1.0,1.0,50.668,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20268848,2.5,0.3348888888888889,1.0,1.0,50.776,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20268848,3.0,0.33066666666666666,1.0,1.0,50.384,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20276870,2.0,0.34344444444444444,1.0,1.0,50.752,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20276870,2.5,0.33593055555555557,1.0,1.0,50.452,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20276870,3.0,0.33069444444444446,1.0,1.0,50.208,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20284892,2.0,0.34244444444444444,1.0,1.0,50.768,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20284892,2.5,0.33668055555555554,1.0,1.0,50.388,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20284892,3.0,0.33093055555555556,1.0,1.0,50.516,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20292914,2.0,0.34144444444444444,1.0,1.0,50.728,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20292914,2.5,0.3342638888888889,1.0,1.0,50.388,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20292914,3.0,0.32981944444444444,1.0,1.0,50.46,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20300936,2.0,0.33718055555555554,1.0,1.0,50.756,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20300936,2.5,0.3336527777777778,1.0,1.0,50.596,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20300936,3.0,0.32855555555555555,1.0,1.0,50.184,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20308958,2.0,0.34297222222222223,1.0,1.0,50.544,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20308958,2.5,0.33441666666666664,1.0,1.0,50.552,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20308958,3.0,0.33370833333333333,1.0,1.0,50.7,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20316980,2.0,0.3424027777777778,1.0,1.0,50.404,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20316980,2.5,0.3342361111111111,1.0,1.0,50.428,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,20316980,3.0,0.32856944444444447,1.0,1.0,50.332,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20260826,2.0,0.34219444444444447,1.0,1.0,51.064,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20260826,2.5,0.33808333333333335,1.0,1.0,50.952,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20260826,3.0,0.3361527777777778,1.0,1.0,50.788,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20268848,2.0,0.3449305555555556,1.0,1.0,50.956,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20268848,2.5,0.33691666666666664,1.0,1.0,50.832,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20268848,3.0,0.336,1.0,1.0,50.68,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20276870,2.0,0.3441111111111111,1.0,1.0,51.056,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20276870,2.5,0.3377222222222222,1.0,1.0,50.92,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20276870,3.0,0.33343055555555556,1.0,1.0,51.036,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20284892,2.0,0.34525,1.0,1.0,50.952,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20284892,2.5,0.33729166666666666,1.0,1.0,50.9,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20284892,3.0,0.3327222222222222,1.0,1.0,50.648,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20292914,2.0,0.3406388888888889,1.0,1.0,51.032,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20292914,2.5,0.33270833333333333,1.0,1.0,50.948,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20292914,3.0,0.3359027777777778,1.0,1.0,50.748,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20300936,2.0,0.346375,1.0,1.0,50.9,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20300936,2.5,0.3377361111111111,1.0,1.0,50.796,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20300936,3.0,0.33284722222222224,1.0,1.0,50.556,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20308958,2.0,0.3434583333333333,1.0,1.0,51.068,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20308958,2.5,0.33868055555555554,1.0,1.0,50.668,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20308958,3.0,0.33495833333333336,1.0,1.0,50.62,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20316980,2.0,0.3418611111111111,1.0,1.0,50.904,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20316980,2.5,0.33634722222222224,1.0,1.0,50.956,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,20316980,3.0,0.33619444444444446,1.0,1.0,50.968,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20260826,2.0,0.3429861111111111,1.0,1.0,50.932,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20260826,2.5,0.33879166666666666,1.0,1.0,51.316,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20260826,3.0,0.33466666666666667,1.0,1.0,50.832,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20268848,2.0,0.34506944444444443,1.0,1.0,51.06,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20268848,2.5,0.3367361111111111,1.0,1.0,50.9,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20268848,3.0,0.33379166666666665,1.0,1.0,51.012,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20276870,2.0,0.34494444444444444,1.0,1.0,51.184,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20276870,2.5,0.3379027777777778,1.0,1.0,51.268,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20276870,3.0,0.33156944444444447,1.0,1.0,50.908,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20284892,2.0,0.3453611111111111,1.0,1.0,51.168,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20284892,2.5,0.3370416666666667,1.0,1.0,50.716,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20284892,3.0,0.33344444444444443,1.0,1.0,50.744,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20292914,2.0,0.3418888888888889,1.0,1.0,51.08,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20292914,2.5,0.3368055555555556,1.0,1.0,50.976,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20292914,3.0,0.3336527777777778,1.0,1.0,51.196,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20300936,2.0,0.3444305555555556,1.0,1.0,51.076,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20300936,2.5,0.3370694444444444,1.0,1.0,50.948,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20300936,3.0,0.3362777777777778,1.0,1.0,51.056,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20308958,2.0,0.34518055555555555,1.0,1.0,51.276,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20308958,2.5,0.341,1.0,1.0,51.104,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20308958,3.0,0.3332361111111111,1.0,1.0,51.428,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20316980,2.0,0.3444027777777778,1.0,1.0,51.116,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20316980,2.5,0.33834722222222224,1.0,1.0,51.052,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,20316980,3.0,0.3353888888888889,1.0,1.0,51.176,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20260826,2.0,0.34193055555555557,1.0,1.0,51.276,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20260826,2.5,0.34005555555555556,1.0,1.0,51.392,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20260826,3.0,0.33561111111111114,1.0,1.0,51.2,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20268848,2.0,0.3440972222222222,1.0,1.0,51.396,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20268848,2.5,0.3394027777777778,1.0,1.0,51.172,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20268848,3.0,0.33745833333333336,1.0,1.0,51.084,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20276870,2.0,0.3440972222222222,1.0,1.0,51.196,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20276870,2.5,0.3389027777777778,1.0,1.0,51.132,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20276870,3.0,0.3353888888888889,1.0,1.0,50.992,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20284892,2.0,0.3451388888888889,1.0,1.0,51.416,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20284892,2.5,0.3390972222222222,1.0,1.0,50.86,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20284892,3.0,0.3323333333333333,1.0,1.0,51.296,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20292914,2.0,0.34541666666666665,1.0,1.0,51.496,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20292914,2.5,0.34202777777777776,1.0,1.0,51.384,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20292914,3.0,0.33331944444444445,1.0,1.0,51.052,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20300936,2.0,0.3469583333333333,1.0,1.0,51.204,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20300936,2.5,0.340875,1.0,1.0,51.14,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20300936,3.0,0.334625,1.0,1.0,51.332,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20308958,2.0,0.34576388888888887,1.0,1.0,51.356,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20308958,2.5,0.3410694444444444,1.0,1.0,51.444,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20308958,3.0,0.3340416666666667,1.0,1.0,51.02,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20316980,2.0,0.3439027777777778,1.0,1.0,51.172,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20316980,2.5,0.33775,1.0,1.0,51.28,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,20316980,3.0,0.3367361111111111,1.0,1.0,51.236,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20260826,2.0,0.34425,1.0,1.0,51.496,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20260826,2.5,0.3444027777777778,1.0,1.0,51.62,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20260826,3.0,0.3375694444444444,1.0,1.0,51.748,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20268848,2.0,0.3455416666666667,1.0,1.0,51.452,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20268848,2.5,0.33920833333333333,1.0,1.0,51.372,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20268848,3.0,0.33279166666666665,1.0,1.0,51.428,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20276870,2.0,0.34841666666666665,1.0,1.0,51.576,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20276870,2.5,0.343375,1.0,1.0,51.756,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20276870,3.0,0.3400416666666667,1.0,1.0,51.204,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20284892,2.0,0.34358333333333335,1.0,1.0,51.432,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20284892,2.5,0.3410138888888889,1.0,1.0,51.652,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20284892,3.0,0.33819444444444446,1.0,1.0,51.368,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20292914,2.0,0.34465277777777775,1.0,1.0,51.412,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20292914,2.5,0.33934722222222224,1.0,1.0,51.34,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20292914,3.0,0.3389861111111111,1.0,1.0,51.596,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20300936,2.0,0.3456388888888889,1.0,1.0,51.36,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20300936,2.5,0.3381111111111111,1.0,1.0,51.712,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20300936,3.0,0.33969444444444447,1.0,1.0,51.6,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20308958,2.0,0.34518055555555555,1.0,1.0,51.372,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20308958,2.5,0.3423888888888889,1.0,1.0,51.616,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20308958,3.0,0.33805555555555555,1.0,1.0,51.312,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20316980,2.0,0.3478472222222222,1.0,1.0,51.468,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20316980,2.5,0.33994444444444444,1.0,1.0,51.656,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,20316980,3.0,0.33876388888888886,1.0,1.0,51.508,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20260826,2.0,0.3493888888888889,1.0,1.0,51.864,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20260826,2.5,0.34425,1.0,1.0,51.832,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20260826,3.0,0.3373333333333333,1.0,1.0,51.976,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20268848,2.0,0.34702777777777777,1.0,1.0,51.816,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20268848,2.5,0.3462777777777778,1.0,1.0,52.272,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20268848,3.0,0.3408888888888889,1.0,1.0,51.72,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20276870,2.0,0.3459027777777778,1.0,1.0,52.1,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20276870,2.5,0.34176388888888887,1.0,1.0,51.932,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20276870,3.0,0.33847222222222223,1.0,1.0,51.904,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20284892,2.0,0.34618055555555555,1.0,1.0,52.108,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20284892,2.5,0.3424027777777778,1.0,1.0,51.884,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20284892,3.0,0.33855555555555555,1.0,1.0,52.056,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20292914,2.0,0.34706944444444443,1.0,1.0,51.7,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20292914,2.5,0.3408888888888889,1.0,1.0,51.808,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20292914,3.0,0.34126388888888887,1.0,1.0,52.044,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20300936,2.0,0.34905555555555556,1.0,1.0,52.12,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20300936,2.5,0.34331944444444445,1.0,1.0,51.692,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20300936,3.0,0.3365694444444444,1.0,1.0,51.964,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20308958,2.0,0.3485416666666667,1.0,1.0,52.26,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20308958,2.5,0.34219444444444447,1.0,1.0,51.728,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20308958,3.0,0.33666666666666667,1.0,1.0,51.728,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20316980,2.0,0.34570833333333334,1.0,1.0,52.22,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20316980,2.5,0.34465277777777775,1.0,1.0,52.052,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,20316980,3.0,0.337,1.0,1.0,52.192,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20260826,2.0,0.3471666666666667,1.0,1.0,52.4,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20260826,2.5,0.340875,1.0,1.0,52.492,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20260826,3.0,0.3394861111111111,1.0,1.0,52.332,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20268848,2.0,0.346625,1.0,1.0,52.484,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20268848,2.5,0.34320833333333334,1.0,1.0,52.524,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20268848,3.0,0.3410694444444444,1.0,1.0,52.172,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20276870,2.0,0.34979166666666667,1.0,1.0,52.004,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20276870,2.5,0.3453611111111111,1.0,1.0,52.344,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20276870,3.0,0.34105555555555556,1.0,1.0,52.168,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20284892,2.0,0.350625,1.0,1.0,52.132,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20284892,2.5,0.34658333333333335,1.0,1.0,52.24,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20284892,3.0,0.34226388888888887,1.0,1.0,52.34,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20292914,2.0,0.3467222222222222,1.0,1.0,52.168,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20292914,2.5,0.34426388888888887,1.0,1.0,52.316,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20292914,3.0,0.3383333333333333,1.0,1.0,52.384,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20300936,2.0,0.34923611111111114,1.0,1.0,52.116,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20300936,2.5,0.34126388888888887,1.0,1.0,52.372,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20300936,3.0,0.33997222222222223,1.0,1.0,52.232,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20308958,2.0,0.3481666666666667,1.0,1.0,52.128,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20308958,2.5,0.3439861111111111,1.0,1.0,52.228,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20308958,3.0,0.3397222222222222,1.0,1.0,52.304,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20316980,2.0,0.348375,1.0,1.0,52.156,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20316980,2.5,0.3451388888888889,1.0,1.0,52.08,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,20316980,3.0,0.3385972222222222,1.0,1.0,52.348,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20260826,2.0,0.3293055555555556,1.0,1.0,48.024,0.010990972222222221,0.1402,250,72000
